cid,rat_vo,smiles
202583,3500.0,O=[As]([O-])([O-])[O-].[F-].[Zn+2].[Zn+2]
202587,5000.0,[Cd].[Se-2].[Se-2]
202589,1100.0,[Bi+3].[K+].[O-2].[O-2].[O-2]
202647,708.0,c1ccc2c(C(CCN3CCOCC3)CCN3CCOCC3)cccc2c1
202768,1400.0,COC(=O)C(C)(N)Cc1ccc(O)c(C)c1.Cl
202801,800.0,CC(COc1ccc(Cl)cc1Cl)C(=O)O
202802,549.0,Cc1ncc(CS)c(CS)c1O.Cl
202877,5440.0,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2]
202879,5000.0,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Tb+3]
202904,455.0,FC(F)(F)c1cccc(Nc2ccccc2-c2nn[nH]n2)c1
202906,2830.0,c1cc2c(cc1C1CO1)O2
202954,3500.0,O=C(O)c1cccc2c(Cl)ccc(C(=O)O)c12
202963,900.0,COP(=S)(OC)Oc1cnc2ccccc2n1
203020,100.0,CNC(=O)Oc1ccc(C)c2sccc12
203049,1730.0,C[N+](C)(C)CCC[N+]1(C)CC2C3C=CC(CC3)C2C1.[I-].[I-]
203071,4000.0,Cc1cc(Cl)ccc1OC(C)C(=O)Nc1ccccc1
203079,1806.0,C[N+]1(CC[N+]2(C)CC3C4C=CC(CC4)C3C2)CCCC1.[I-].[I-]
203081,2900.0,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Sm+3]
203082,875.0,[Cd+2].[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-]
203097,3100.0,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Yb+3]
203100,1500.0,O=C(OCC(O)C1COc2ccccc2O1)N1CCOCC1
203101,1500.0,CC(C)CNC(=O)OCC(O)C1COc2ccccc2O1
203102,1500.0,CCCCNC(=O)OCC(O)C1COc2ccccc2O1
203103,1500.0,CC(C)NC(=O)OCC(O)C1COc2ccccc2O1
203104,1500.0,CCCNC(=O)OCC(O)C1COc2ccccc2O1
203105,1500.0,O=C(NC1CC1)OCC(O)C1COc2ccccc2O1
203110,270.0,CCC[Ge](I)(I)I
203128,1500.0,C=CCNC(=O)OCC(O)C1COc2ccccc2O1
203135,364.0,CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2.Cl
203307,8.128,CCOP(=O)(OCC)Oc1ccc(S(C)(=O)=O)c(C)c1
203535,386.0,O=[As]([O-])([O-])[O-].[Mg+2].[NH4+]
203539,1200.0,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCC(Cl)CCl)OCC(Cl)CCl)ccc12
203612,2000.0,CC(C)Oc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
203615,1000.0,Cc1cc(O)cc(C)c1S(C)(=O)=O
203642,750.0,CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
203672,32.0,C1OC1CSCC1CO1
203702,750.0,COP(=S)(OC)Oc1cc(C)ccc1C(C)C
203703,250.0,C=CCc1ccc(OP(=S)(OC)OC)c(OC)c1
203709,750.0,COP(=S)(OC)Oc1cc(C(C)C)ccc1C
203781,3000.0,CCO[Si](CN(CC)CC)(OCC)OCC
203799,5000.0,C=CC.C=CC.C=CC.C=CC.C=CC
203866,900.0,CCN(CC)CCNc1c(Cl)cc(C)c2ncccc12
203887,1920.0,CC[Si]1(CC)N[Si](CC)(CC)N[Si](CC)(CC)N1
204083,5.0,COP(=S)(OC)SC1CCSc2ccccc21
204084,200.0,COP(=S)(OC)SC1CCSc2ccc(Cl)cc21
204085,178.0,CCCSP(C)(=S)Oc1ccc(Cl)cc1Cl
204086,500.0,Clc1ccc(C2=NCOCS2)cc1
204087,1000.0,Cc1ccc(C2=NCOCS2)cc1
204088,900.0,COc1ccc(C2=NCOCS2)cc1
204089,650.0,c1ccc(C2=NCOCS2)cc1
204169,375.0,Cc1[nH]ncc1Cl
204170,3500.0,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Pr+3]
204240,2198.0,CCCCc1c(OC(=O)c2ccccc2)n(-c2ccccc2)n(-c2ccccc2)c1=O
204241,2319.0,CC(=O)CCc1c(OC(=O)c2ccccc2)n(-c2ccccc2)n(-c2ccccc2)c1=O
204318,3000.0,CCOC(=O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)OCC)cc(=O)c34)cccc2o1
204494,2750.0,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Nd+3]
204501,68.0,CCOP(=O)(OCC)SCCC(F)=C(F)F
204539,790.0,NC(=O)N1CCC(c2ccccc2)CC1
204570,12000.0,Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccc(N=Nc4c(S(=O)(=O)[O-])cc5cc(S(=O)(=O)[O-])cc(O)c5c4O)cc3)c(O)c12.[Na+].[Na+].[Na+].[Na+]
204666,300.0,OC1(c2ccccc2)c2ccccc2C2=NCCN21
204735,2440.0,C=COCCOCC1CO1
204881,1500.0,CCCCCCCCCCCCCCN(CC)C(C)(CO)CO.Cl
205105,789.0,O=CC1C(=O)N(c2ccccc2)N=C1c1ccccc1
205106,716.0,CC1=NN(c2ccccc2)C(=O)C1C=O
205107,739.0,CCN(CC)C(O)c1c(C)[nH]n(-c2ccccc2)c1=O
205190,250.0,CNC(=O)OC1CC(C)CCC1C(C)C
205284,250.0,CCCCC(CC)COC(C[n+]1ccccc1)c1ccc(Cl)c(Cl)c1.[Br-]
205286,250.0,CCCCCCCCOC(C[n+]1ccccc1)c1ccc(C2CCCCC2)cc1.[Br-]
205288,250.0,CCCCCCc1ccc(C(C[n+]2ccccc2)OCC(CC)CCCC)cc1.[Br-]
205290,250.0,CCCCC(CC)COC(C[n+]1ccccc1)c1ccc(C2CCCCC2)cc1.[Br-]
205292,250.0,CCCCC(CC)COC(C[n+]1ccccc1)c1cccc(C2CCCCC2)c1.[Br-]
205294,250.0,CCCCC(CC)COC(C[n+]1ccccc1)c1ccc(C2CCCC2)cc1.[Br-]
205296,250.0,CCCCCOC(C[n+]1ccccc1)c1ccc(C2CCCCC2)cc1.[Br-]
205298,250.0,CCCCCCCCOC(C[n+]1ccccc1)c1ccc(C(C)(C)C)cc1.[Br-]
205300,250.0,CCCCOC(C[n+]1ccccc1)c1ccccc1.[Br-]
205302,250.0,CCC(C)OC(C[n+]1ccccc1)c1ccccc1.[Br-]
205304,250.0,CCCCCCCCOC(C[n+]1ccccc1)c1ccc(C2CCCC2)cc1.[Br-]
205348,250.0,CCCCCCCCc1ccc(C(C[n+]2ccccc2)OCCCC)cc1.[Br-]
205350,250.0,CCCCC(CC)COC(C[n+]1ccccc1)c1cccc(Cl)c1.[Br-]
205352,250.0,CCCCCOC(C[n+]1ccccc1)c1ccc(C2CCCC2)cc1.[Br-]
205364,1370.0,O=P([O-])([O-])[O-].[Cr+3].[Cu+2]
205377,5800.0,NCCC[Si]12OCCN(CCO1)CCO2
205386,7880.0,CCCC[N+](C)(CCO)CCCC.[I-]
205585,210.0,O=S(=O)(O)O.c1cncc(C2CCCCN2)c1
205612,2500.0,O=C(NC(=O)C(Cl)(Cl)Cl)NS(=O)(=O)c1ccccc1
205623,500.0,COP(=S)(OC)Oc1cc(C)c(Cl)cc1C(C)C
205680,250.0,COP(=S)(OC)OC(C)(C)C1CC=C(C)CC1
205681,500.0,C=C(C)C1CCC(C)(OP(=S)(OC)OC)CC1
205682,750.0,COP(=S)(OC)OC1CC(C)CCC1C(C)C
205683,250.0,COP(=S)(OC)OC1C2(C)CCC(C2)C1(C)C
205691,110.0,CNC(=O)Oc1ccccc1C1OCC(C)(C)O1
205831,60000.0,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCc1ccccc1
205841,4000.0,O=C1C(O)N=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1
205866,240.0,[Cd+2].[O-]n1ccccc1=S.[O-]n1ccccc1=S
205912,500.0,CCCCc1ccc(O)cc1O
206072,880.0,CC(O)c1cc(N)cc(C(F)(F)F)c1
206134,300.0,CCN(CC)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1
206186,7.0,COC1CCC(OC2C(C)C(O)(C(C)C(=O)O)OC(CC3CC(OC)C(C)C4(O3)OC(C)(C3CCC(C5CCC(C6OC(C)(O)C(C)C(OC)C6C)O5)O3)C(OC)C4C)C2(C)OC)OC1C
206241,20.0,CCCCCCCC(=O)OCCC(C)O
206257,1900.0,CN(C)C(=O)c1cccc(-c2ccccc2)c1O
206388,330.0,CCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1
206389,1450.0,CC(C)N1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1
206424,6000.0,Nc1ccc(OS(=O)(=O)[O-])c(C(=O)[O-])c1.[Na+].[Na+]
206883,271.0,[O-][As]([O-])[O-].[O-][As]([O-])[O-].[Zn+2].[Zn+2].[Zn+2]
206968,509.0,CCCCc1ccn[nH]1
207074,445.0,CCOc1ccc(Cl)cc1C(CN1CCCCC1)C(C)CC
207257,1230.0,CC[Si](N(C)C)(N(C)C)N(C)C
207329,600.0,CC(N)CSc1ccc(Cl)cc1.Cl
207338,25.0,CCOP(=S)(OCC)Oc1ccccc1[N+](=O)[O-]
207344,2800.0,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2c(I)c(I)c(I)c(I)c21
207380,250.0,COP(N)(=S)SC
207416,500.0,CC(Cc1ccccc1)NCC1COc2ccccc2C1=O.Cl
207504,2000.0,Cc1ccc(C(C)C)cc1OC(=O)c1ccccc1Nc1cccc(C)c1C
207505,2000.0,CCCC(CCC)C(=O)Oc1ccccc1OC
207506,2000.0,CCCC(CCC)C(=O)Oc1cc(C)ccc1C(C)C
207507,2000.0,CCCC(CCC)C(=O)Oc1cc(C(C)C)ccc1C
207510,1000.0,[O-]c1ccc(Cl)c(Cl)c1Cl.[O-]c1ccc(Cl)c(Cl)c1Cl.[Zn+2]
207591,378.0,CCOC(=O)C1=CN(C)C2CCCC(C)N2C1=O
207653,3200.0,CCCCCCC(=O)NO
207723,125.0,CCCCCCCCCC(=O)NP(=O)(OC)SC
207724,125.0,CCCC(=O)NP(=O)(OC)SC
207725,1000.0,CCC(=O)NP(=O)(OC)SC
207726,500.0,COP(=O)(NC(=O)C(C)C)SC
207727,25.0,CCCCCC(=O)NP(=O)(OC)SC
207728,500.0,COP(=O)(NC(=O)C(Cl)Cl)SC
207729,500.0,CCOP(=O)(NC(C)=O)SC
207757,81.0,CCOP(=S)(OCC)SCn1c(=O)oc2ccccc21
207904,400.0,CCCC[Sn](CCCC)(CCCC)CS(=O)(=O)c1ccccc1
207978,2000.0,CC1CNCCN1SC=S
207984,3620.0,O=S(=O)(SC(Cl)(Cl)Cl)C(Cl)Cl
208098,400.0,Br.Cc1ccccc1C(OC1CC2CCC(C1)N2C)c1ccccc1
208140,2000.0,Nc1ccc(C(=O)c2ccccc2)cc1O
208221,500.0,CC(C)NC1Cc2ccccc2Cc2ccccc21
208268,65.0,COP(=S)(OC)SCc1nnc(C)o1
208269,5.0,CCOP(=S)(OCC)SCc1nnc(C)o1
208414,2197.0,CCOC(=O)c1cnc2n(c1=O)C(C)CCC2
208450,280.0,c1ccc2c(OCCN3CCCC3)ccnc2c1
208513,762.0,C=CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC(C)SP(=S)(OC)OC
208515,1500.0,CCOC(=O)C(SP(=S)(OC)OC)C(SP(=S)(OC)OC)C(=O)OCC
208631,1500.0,Cc1ccnc(N)c1.Cl
208647,3.7,CCOP(=S)(OCC)SC(CC(=O)OCSC)C(=O)OCSC
208649,900.0,O=C(O)CCC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O
208767,1980.0,Cc1ccc(N)cc1.O=[N+]([O-])O
209159,2080.0,CCN(CC)C(=O)c1cccc(OC)c1O
209160,1990.0,CCN(CC)C(=O)c1ccc(OC)c(O)c1
209168,100.0,Oc1c(Cl)c(Cl)cc(Cl)c1Cc1c(Cl)cc(Cl)c(Cl)c1O
209256,826.0,CCSCCOc1ccc([N+](=O)[O-])cc1
209258,5000.0,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Gd+3]
209399,657.0,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1
209450,2000.0,C=CCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
209690,680.0,CC(C(=O)Nc1cc(-c2ccccc2)nn1-c1ccccc1)N(C)C.Cl
209694,16000.0,CCCCCCCCC(=O)NO
209696,48.5,CCOP(=S)(OCC)OC(C)CC
209757,570.0,Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1.Cl.Cl
209779,5.0,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])c(Cl)c1
209908,2000.0,CCC(C(=O)Oc1ccccc1OC)c1ccc(-c2ccccc2)cc1
209909,2000.0,COc1ccccc1OC(=O)c1ccccc1Nc1cccc(C)c1C
209910,2000.0,Cc1ccc(C(C)C)c(OC(=O)c2ccccc2Nc2cccc(C)c2C)c1
209911,2000.0,CCC(C(=O)Oc1cc(C)ccc1C(C)C)c1ccc(-c2ccccc2)cc1
209920,100.0,ClC1=C(Cl)C2(Cl)C3CCCCC3C1(Cl)C2(Cl)Cl
210099,500.0,CS(=O)(=O)c1ccc(O)c(Cl)c1
210152,215.0,C=CC(=O)OCC(=O)OCC
210301,1820.0,C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1.[I-]
210511,250.0,CCCCC(CC)COC(C[n+]1ccccc1)c1ccccc1.[Br-]
210513,250.0,CCC(C)OC(C[n+]1ccccc1)c1ccc(Cl)cc1.[Br-]
210515,250.0,CCC(C)OC(C[n+]1ccccc1)c1cccc(Cl)c1.[Br-]
210517,250.0,CCCCCOC(C[n+]1ccccc1)c1ccc(C(C)C)cc1.[Br-]
210519,250.0,CCCCCCCCCCCCOC(C[n+]1ccccc1)c1ccc(C(C)C)cc1.[Br-]
210521,250.0,CCCCCCOC(C[n+]1ccccc1)c1ccc(C2CCCCC2)cc1.[Br-]
210586,9.75,CCCn1c(C)cc(OP(=S)(OCC)OCC)cc1=O
210603,50.0,CCN(CC)S(=O)(=O)c1ccc(OP(=S)(OC)OC)cc1Cl
210605,480.0,O=c1[nH]c(=O)c2c(o1)CCCN2
210684,300.0,c1ccc(C2(c3ccccc3)COC(c3ccccc3)(C3CCCCN3)OC2)cc1
210704,20000.0,CCCC(O)CCO
210807,400.0,Cc1nc(N)sc1C(=O)N(C(C)C)C(C)C
210808,800.0,CCc1cccc(CC)c1NC(=O)c1sc(N)nc1C
210813,800.0,Cc1cc(C)c(NC(=O)c2sc(N)nc2C)c(C)c1
210824,800.0,Cc1nc(N)sc1C(=O)NCc1ccccc1
210825,16.0,CN(C)C(=O)Oc1ccccc1C1SCCS1
210830,2650.0,O=c1[nH]oc2ccccc12
211074,140.0,CC1CSC(c2ccccc2OC(=O)N(C)C)S1
211118,630.0,O=[Cr](=O)([O-])[O-].[Hg+2].[Zn+2]
211152,5.0,CCOP(=O)(OCC)SCn1nc(Cl)ccc1=O
211153,5.0,COP(=S)(OC)SCn1nc(Cl)ccc1=O
211185,2.46,C=CCn1c(C)cc(OP(=O)(OC)OC)cc1=O
211207,11000.0,NP(=O)([O-])[O-]
211218,0.625,NCCOCNc1ccccc1
211241,9860.0,CC(=O)Nc1c(I)cc(I)c(OCCOC(C)C(=O)O)c1I
211257,188.0,CNC(=O)Oc1cccc2c1OC1(CCCCC1)O2
211258,320.0,CC(=O)N(C)C(=O)Oc1cccc2c1OC(C)(C)O2
211259,1000.0,C#CCN(C(C)=O)C(=O)Oc1cccc2c1OC(C)(C)O2
211311,0.75,CN(C)P(=S)(Cl)n1ccnc1
211387,94.0,CCC1(C)Oc2cccc(OC(=O)N(C)C(C)=O)c2O1
211419,1500.0,O=C(O)CCC(=O)Nc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1
211420,1500.0,Nc1ccc(S(=O)(=O)Nc2ccc(NC(=O)CCC(=O)O)cc2)cc1
211422,522.0,CCCNc1nnc(-c2ccccc2)c2ccccc12
211448,3000.0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccn1.Cl
211455,2148.0,CNC(=O)NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1
211458,620.0,COc1cc2c(cc1OC)C1CC(=O)C(CCC#N)CN1CC2
211468,1950.0,CCC1(CC)C(=O)C=CN(CN2CCOCC2)C1=O
211484,220.0,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OCc1ccccc1
211485,1.5,Nc1cc(OCc2ccccc2)c(C(=O)NCCN2CCOCC2)cc1Cl
211486,576.0,CCN1CCCC1CNC(=O)c1cc(Cl)cc(Cl)c1OCc1ccccc1
211487,640.0,CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OCc1ccccc1
211577,7950.0,C=C(C)C(=O)OC[Si]12OCCN(CCO1)CCO2
211592,20000.0,CCCCC(O)CCO
211662,1250.0,CCOP(=O)(O)CCCl
211974,4300.0,CSCc1cnc(C)c(O)c1CO.Cl
211976,5000.0,Cc1ncc(CS(C)=O)c(CO)c1O.Cl
212076,418.0,Cc1ccccc1OCC(O)CN1C(C)(C)CCC1(C)C.Cl
212087,1400.0,CN(CCCO)CCC(c1ccccc1)c1ccccc1.Cl
212099,353.0,OC1(c2ccc(Cl)c(Cl)c2)c2ccccc2C2=NCCN21
212280,400.0,CNC(=O)ON=C1CSCCSC1
212292,353.0,OC1(c2ccc(C(F)(F)F)cc2)c2ccccc2C2=NCCN21
212370,92.0,COc1ccc(C(OC)C2CCCCC2N2CCCCC2)cc1.Cl
212485,250.0,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)c(C)c2)cc1C
212509,300.0,CNC(=O)Oc1ccccc1C1OC(C)C(C)O1
212686,2900.0,CCCCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O.c1ccc(N(CCN2CCCCC2)Cc2ccccn2)cc1
212712,200.0,CC(=O)Nc1ccc(Cc2ccccn2)c([N+](=O)[O-])c1
212833,1159.0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F
212847,3730.0,CO[Si](CCCNCCCN)(OC)OC
212898,853.0,c1ccc2[nH]c(SN3CCCCC3)nc2c1
213166,25.0,C=CCNP(=O)(OC=C(Cl)Cl)OCCCl
213167,100.0,C=CCNP(=O)(OC=C(Cl)Cl)OC1CCCCC1
213209,19700.0,CC(O)COC(C)CP(CC(C)OCC(C)O)CC(C)OCC(C)O
213237,11300.0,CS(=O)C(C)(C)CO
213238,11300.0,CC(C)(CO)S(C)(=O)=O
213239,16000.0,CS(=O)C(C)(C)C(N)=O
213240,5700.0,CC(C)(C(=O)O)S(C)(=O)=O
213485,26550.0,CCCCCCCC[Sn](CCCCCCCC)(CCCCCCCC)SCC(=O)OCCCCCC(C)C
213502,297.0,O=C1C(Cc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
213503,2020.0,CCC(C)=C1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
213653,200.0,OC1(c2ccc(F)cc2)c2ccccc2C2=NCCN21
213787,1850.0,C=CCN1CCCC1=Nc1ccc(Cl)c(Cl)c1
213789,2120.0,CCCN1CCCC1=Nc1ccc(Cl)c(Cl)c1
213818,200.0,OC1(c2cccc(Cl)c2)c2ccccc2C2=NCCN21
213819,400.0,OC1(c2ccccc2)c2c(Cl)cccc2C2=NCCN21
213820,40.0,OC1(c2ccccc2)c2cc(F)ccc2C2=NCCN21
213870,930.0,CCCC(N(C)C)N(C)C
213873,30000.0,O=[N+]([O-])c1ccccc1S(=O)(=O)[O-].[Na+]
213933,2100.0,COc1cc(OC)cc(OCC(O)CO)c1
213934,200.0,CC1(C)C2(Cl)CC(Cl)(Cl)C(Cl)(C2)C1(Cl)C1CC1(Cl)Cl
214008,4200.0,CC(C)NC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C.Cl
214092,560.0,CNCc1ccccc1C(O)c1ccc(Cl)cc1.Cl
214093,300.0,CCC(C)C(CN(C)C)c1cc(F)ccc1OC
214094,632.0,CCOc1ccc(Cl)cc1C(CN(C)C)C(C)CC
214111,109.0,COP(=O)(OC)OC(=C(Cl)Cl)c1ccc(Cl)cc1Cl
214112,30.2,CCOP(=O)(OCC)OC(=C(Cl)Cl)c1ccc(Cl)cc1Cl
214143,454.0,CCC(C)C(CN(C)C)c1ccc(OC)c(Cl)c1
214144,451.0,CCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl
214145,324.0,CCOc1ccc(F)cc1C(CN(C)C)C(C)CC
214146,561.0,CCCOc1ccc(Cl)cc1C(CN(C)C)C(C)CC
214147,741.0,CCCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl
214148,1050.0,CCCCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl
214168,425.0,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1[N+](=O)[O-]
214195,1450.0,CCC(C)N(C(=O)c1c(Cl)cccc1Cl)C(C)CC
214264,410.0,CN1CCOC1
214364,455.0,CCCC[P+](CCCC)(CCCC)Cc1ccc(Cl)s1.[Cl-]
214398,400.0,COc1ccc(C2(O)c3ccccc3C3=NCCN32)cc1
214461,540.0,CC(C)NCC(O)COC(C)c1ccccc1.O=C(O)C(=O)O
214464,560.0,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1.Cl
214528,2000.0,CC(=O)C[N+]1(CC(N)=O)C(=O)Sc2ccc(Cl)cc21
214532,900.0,Cl.c1ccc2c(c1)CN1CCN=C1N2
214550,83.0,O=C(O)Cc1ccc(C2CCCCC2)c(Cl)c1
214551,7270.0,CCCCCCC(C)P(=O)(C(C)CCCCCC)C(C)CCCCCC
214567,1807.0,CCCOC(=O)c1c[n+](C)c2n(c1=O)C(C)CCC2.COS(=O)(=O)[O-]
214569,1205.0,CC(C)OC(=O)c1c[n+](C)c2n(c1=O)C(C)CCC2.COS(=O)(=O)[O-]
214571,1367.0,CCCCOC(=O)c1c[n+](C)c2n(c1=O)C(C)CCC2.COS(=O)(=O)[O-]
214582,600.0,CC1CCCc2n1c(=O)c(C(N)=O)c[n+]2C.COS(=O)(=O)[O-]
214584,2495.0,CCOC(=O)C1=CN(C(C)=O)C2CCCC(C)N2C1=O
214585,2973.0,CCOC(=O)C1=CN(C(=O)CC)C2CCCC(C)N2C1=O
214586,1644.0,CCOC(=O)C1=CN(C(=O)c2ccccc2)C2CCCC(C)N2C1=O
214587,1521.0,CCOC(=O)C1=CN(C(=O)OCC)C2CCCC(C)N2C1=O
214588,4579.0,CCOC(=O)C1CN(C)C2CCCC(C)N2C1=O
214656,65.0,CCOP(=S)(OCC)SCc1nnc(C(C)C)o1
214657,10.0,CCOP(=S)(OCC)SCc1nnc(CC)o1
214658,270.0,CCCc1nnc(CSP(=S)(OC)OC)o1
214659,45.0,CCCc1nnc(CSP(=S)(OCC)OCC)o1
214704,10.0,CCOP(=S)(OCC)Oc1ccc(C#N)cc1
214738,326.0,CCC(C(=O)N1CCCC1C)(c1ccccc1)c1ccccc1
214815,3160.0,CCC(O)OCc1c(Cl)ccc(Cl)c1Cl
214861,11300.0,CC(=O)CC(=O)OCCOC(C)=O
214899,86.0,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)(c1ccccc1)c1ccccc1.Cl
214904,1000.0,O=C(NNc1cccc(C(F)(F)F)c1)c1cccnc1Cl
214905,1000.0,CC(=O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12
214906,1000.0,CN(C)CCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12.Cl
214908,1000.0,Cl.FC(F)(F)c1cccc(-n2nc(OCCN3CCCCCC3)c3cccnc32)c1
214910,1000.0,Cl.FC(F)(F)c1cccc(-n2nc(OCCN3CCCCC3)c3cccnc32)c1
214912,1200.0,CCN(CC)CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12.Cl
214914,1000.0,CN(C)CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12.Cl
214916,1000.0,OCCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12
214917,1000.0,OCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12
214918,1000.0,CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12
214919,1000.0,COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12
214920,1000.0,O=c1[nH]n(-c2cccc(C(F)(F)F)c2)c2ncccc12
214926,2800.0,O=S(=O)([O-])OC1=CC=c2cc3c4c(ccc3cc2C1)-c1c(c(OS(=O)(=O)[O-])cc2c1cc1ncc3c5c(c(OS(=O)(=O)[O-])cc2c15)C1N=c2c5ccccc5cc5cc(OS(=O)(=O)[O-])c=3c1c25)N=4.[Na+].[Na+].[Na+].[Na+]
214930,1000.0,CCCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12
214931,1000.0,CCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12
214947,2853.0,CCc1ccc(Oc2ccc(C)cc2CC(=O)O)c(Cl)c1
214948,1109.0,CCC(C)c1ccc(Oc2ccc(C)cc2CC(=O)O)c(Cl)c1
215099,1500.0,CCn1c(=O)c2ccccc2n(-c2cccc(C(F)(F)F)c2)c1=O
215102,500.0,O=CCC(=O)c1ccc(C2CCCCC2)cc1
215103,1000.0,CC(C=O)C(=O)c1ccc(C2CCCCC2)cc1
215158,518.0,COc1ccc2c(=O)oc3c(OC)cc(CCN(C)C)c4c(=O)oc1c2c34.Cl
215293,567.0,CCC(C)C(CN(C)C)c1ccc(Cl)cc1Cl
215349,5000.0,CCOP(=S)(OCC)SCn1c(=O)oc2cccnc21
215350,5000.0,COP(=S)(OC)SCn1c(=O)oc2cc(Cl)cnc21
215351,240.0,CCOP(=S)(OCC)SCn1c(=S)oc2cccnc21
215352,1750.0,CCP(=S)(OC)SCn1c(=O)oc2cc(Cl)cnc21
215366,1750.0,COP(C)(=S)SCn1c(=O)oc2cccnc21
215459,1353.0,CCOC(=O)c1c[n+](CC)c2n(c1=O)C(C)CCC2
215463,3100.0,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Dy+3]
215489,750.0,NC(=O)Cc1nc2cc(Cl)ccc2o1
215566,16200.0,CCCCCCCCCCOCCCN(C(=O)CC(C(=O)[O-])S(=O)(=O)[O-])C(CC(=O)OCC)C(=O)OCC.[Na+].[Na+]
215738,1600.0,C1CCc2c(OCCN3CCOCC3)n[nH]c2C1
215986,400.0,OC1(c2ccc(Cl)c(Cl)c2)c2ccccc2C2=NCCCN21
216044,2000.0,Cc1cc(C(=O)Nc2ccccc2C)n[nH]1
216045,2000.0,Cc1cccc(NC(=O)c2cc(C)[nH]n2)c1
216046,2000.0,Cc1ccc(NC(=O)c2cc(C)[nH]n2)cc1
216064,600.0,COCNC(=O)CSP(=S)(OC)OC
